,title,release_date,runtime,vote_count,vote_average,budget,revenue,profit,rating_category
2624,Jakob the Liar,1999-09-16,120,90,6.0,0.0,0.0,0.0,Average
2625,Kiss Kiss Bang Bang,2005-09-05,103,886,7.2,15.0,15.785148,0.7851479999999995,Good
2626,Idle Hands,1999-04-30,92,182,6.1,25.0,4.15223,-20.84777,Average
2627,Mulholland Drive,2001-05-16,147,1477,7.6,15.0,20.117339,5.117339000000001,Good
2628,Blood and Chocolate,2007-01-26,98,87,5.4,0.0,0.0,0.0,Average
2629,You Will Meet a Tall Dark Stranger,2010-05-23,98,251,5.8,22.0,0.0,-22.0,Average
2630,Never Let Me Go,2010-09-15,104,737,6.8,15.0,9.455232,-5.5447679999999995,Average
2631,The Company,2007-08-05,276,12,7.0,0.0,0.0,0.0,Good
2632,Transsiberian,2008-01-18,111,195,6.5,15.0,5.92641,-9.07359,Average
2633,The Clan of the Cave Bear,1986-01-17,98,27,4.8,15.0,0.0,-15.0,Poor
2634,Crazy in Alabama,1999-10-22,111,12,6.5,0.0,0.0,0.0,Average
2635,Funny Games,2007-10-20,112,545,6.3,15.0,7.938872,-7.061128,Average
2636,Listening,2015-09-11,100,31,5.5,0.0,0.0,0.0,Average
2637,Felicia's Journey,1999-11-24,116,23,6.6,0.0,0.0,0.0,Average
2638,Metropolis,1927-01-10,153,657,8.0,92.62,0.650422,-91.969578,Good
2639,District B13,2004-11-09,84,565,6.5,12.0,9.584131,-2.4158690000000007,Average
2640,Things to Do in Denver When You're Dead,1995-12-01,116,85,6.7,8.0,0.529766,-7.470234,Average
2641,The Assassin,2015-08-27,105,157,6.6,15.0,0.632542,-14.367458,Average
2642,Buffalo Soldiers,2001-09-08,98,93,6.5,15.0,0.0,-15.0,Average
2643,The Return,2003-06-25,105,100,7.4,0.0,0.0,0.0,Good
2644,Ong Bak 2,2008-12-04,98,152,6.0,8.5,8.936663,0.43666299999999936,Average
2645,Centurion,2010-02-15,97,386,5.9,12.0,6.814789,-5.185211,Average
2646,Silent Trigger,1996-06-26,93,22,5.0,15.0,0.076382,-14.923618,Average
2647,The Midnight Meat Train,2008-08-07,98,290,6.0,15.0,3.533227,-11.466773,Average
2648,Winnie Mandela,2011-09-16,107,5,5.2,15.0,0.0,-15.0,Average
2649,The Son of No One,2011-11-04,90,92,4.8,15.0,0.0,-15.0,Poor
2650,All The Queen's Men,2001-10-14,99,7,6.1,15.0,0.023,-14.977,Average
2651,The Good Night,2007-01-25,93,41,5.7,15.0,0.02038,-14.97962,Average
2652,Bathory: Countess of Blood,2008-07-04,141,31,5.6,0.0,0.0,0.0,Average
2653,Khumba,2013-07-18,85,72,5.8,20.0,27.187375,7.187374999999999,Average
2654,Automata,2014-10-09,110,670,5.6,7.0,0.0,-7.0,Average
2655,Dungeons & Dragons: Wrath of the Dragon God,2005-01-01,105,36,4.8,0.0,0.0,0.0,Poor
2656,Chiamatemi Francesco - Il Papa della gente,2015-12-03,103,12,7.3,15.0,0.0,-15.0,Good
2657,Shinjuku Incident,2009-03-22,119,65,6.7,15.0,0.0,-15.0,Average
2658,Pandaemonium,2001-06-29,124,2,4.5,0.0,0.0,0.0,Poor
2659,Groundhog Day,1993-02-11,101,2301,7.4,14.6,70.906973,56.30697299999999,Good
2660,Magic Mike XXL,2015-07-01,115,706,6.3,14.8,122.513057,107.713057,Average
2661,Romeo + Juliet,1996-10-31,120,1374,6.7,14.5,147.298761,132.798761,Average
2662,Sarah's Key,2010-09-16,111,196,7.2,10.0,17.511906,7.511906,Good
2663,Freedom,2014-08-21,98,9,5.8,14.5,0.0,-14.5,Average
2664,Unforgiven,1992-08-07,131,1113,7.7,14.0,159.157447,145.157447,Good
2665,Manderlay,2005-05-16,139,78,6.9,14.2,0.674918,-13.525082,Average
2666,Slumdog Millionaire,2008-05-12,120,2827,7.6,15.0,377.910544,362.910544,Good
2667,Fatal Attraction,1987-09-11,119,291,6.6,14.0,320.145693,306.145693,Average
2668,Pretty Woman,1990-03-23,119,1746,7.0,14.0,463.0,449.0,Good
2669,Crocodile Dundee II,1988-05-19,110,303,5.5,0.0,239.60621,239.60621,Average
2670,Broken Horses,2015-03-15,101,10,5.0,0.0,0.0,0.0,Average
2671,Born on the Fourth of July,1989-12-20,145,395,6.7,14.0,161.001698,147.001698,Average
2672,Cool Runnings,1993-09-30,98,491,6.8,14.0,154.864401,140.864401,Average
2673,My Bloody Valentine,2009-01-16,101,299,5.3,15.0,100.734718,85.734718,Average
2674,Stomp the Yard,2007-05-16,114,88,6.1,13.0,75.511123,62.511123,Average
2675,The Spy Who Loved Me,1977-07-07,125,507,6.6,14.0,185.438673,171.438673,Average
2676,Urban Legend,1998-09-25,99,290,5.6,14.0,72.527595,58.527595000000005,Average
2677,Good Deeds,2012-02-23,111,45,6.2,0.0,0.0,0.0,Average
2678,White Fang,1991-01-18,107,135,6.5,14.0,34.79316,20.79316,Average
2679,Superstar,1999-10-08,81,83,5.1,0.0,0.0,0.0,Average
2680,The Iron Lady,2011-12-30,105,527,6.2,13.0,114.956699,101.956699,Average
2681,Jonah: A VeggieTales Movie,2002-10-04,82,22,6.4,0.0,0.0,0.0,Average
2682,Poetic Justice,1993-07-23,109,47,6.9,14.0,27.515786,13.515785999999999,Average
2683,All About the Benjamins,2002-03-08,95,48,5.8,14.0,25.482931,11.482931,Average
2684,Vampire in Brooklyn,1995-10-27,100,111,4.5,14.0,19.8,5.800000000000001,Poor
2685,Exorcist II: The Heretic,1977-06-17,118,133,4.5,14.0,30.749142,16.749142,Poor
2686,An American Haunting,2005-05-05,83,142,5.3,0.0,0.0,0.0,Average
2687,My Boss's Daughter,2003-08-21,83,180,4.4,14.0,0.0,-14.0,Poor
2688,A Perfect Getaway,2009-06-08,98,351,6.2,14.0,22.852638,8.852637999999999,Average
2689,Our Family Wedding,2010-03-12,103,39,5.7,14.0,21.409028,7.409027999999999,Average
2690,Dead Man on Campus,1998-08-21,96,49,5.6,0.0,0.0,0.0,Average
2691,Tea with Mussolini,1999-03-25,117,32,5.8,12.0,21.001563,9.001563,Average
2692,Thinner,1996-10-25,92,124,5.5,0.0,0.0,0.0,Average
2693,"New York, New York",1977-06-21,155,67,6.1,0.0,0.0,0.0,Average
2694,Crooklyn,1994-05-13,115,31,6.7,0.0,0.0,0.0,Average
2695,I Think I Love My Wife,2007-03-16,90,55,5.0,11.0,13.196245,2.1962449999999993,Average
2696,Jason X,2001-07-24,91,291,4.5,11.0,16.951798,5.951798,Poor
2697,Bobby,2006-09-05,120,119,6.4,0.0,0.0,0.0,Average
2698,Head Over Heels,2001-02-02,86,73,5.3,14.0,10.42447,-3.5755300000000005,Average
2699,Fun Size,2012-10-25,87,134,5.5,14.0,11.417362,-2.5826379999999993,Average
2700,The Diving Bell and the Butterfly,2007-05-22,112,283,7.4,14.0,19.777647,5.777647000000002,Good
2701,Little Children,2006-10-06,136,240,6.9,26.0,14.821658,-11.178342,Average
2702,Gossip,2000-04-21,90,68,5.5,14.0,5.10882,-8.89118,Average
2703,A Walk on the Moon,1999-01-29,107,21,6.2,14.0,0.0,-14.0,Average
2704,Catch a Fire,2006-10-27,101,25,6.4,0.0,4.291965,4.291965,Average
2705,Soul Survivors,2001-09-06,84,49,4.4,0.0,0.0,0.0,Poor
2706,Jefferson in Paris,1995-03-31,139,10,5.2,14.0,2.474,-11.526,Average
2707,Easy Virtue,2008-01-01,93,108,6.3,0.0,0.0,0.0,Average
2708,Caravans,1978-11-02,127,1,5.8,0.0,0.0,0.0,Average
2709,Mr. Turner,2014-10-31,150,204,6.3,0.0,5.4055,5.4055,Average
2710,Wild Grass,2009-05-20,104,22,5.8,0.0,0.0,0.0,Average
2711,Amen.,2002-02-13,132,75,7.1,0.0,0.0,0.0,Good
2712,Reign of Assassins,2010-09-01,117,57,6.7,12.0,0.0,-12.0,Average
2713,The Lucky Ones,2008-09-26,113,55,6.3,0.0,0.0,0.0,Average
2714,Margaret,2011-09-30,149,86,6.1,14.0,0.046495,-13.953505,Average
2715,Stan Helsing,2009-10-27,90,97,4.0,0.000108,0.0,-0.000108,Poor
2716,Flipped,2010-08-06,89,418,7.4,14.0,1.755212,-12.244788,Good
2717,Brokeback Mountain,2005-09-02,134,1480,7.5,14.0,178.043761,164.043761,Good
2718,Clueless,1995-07-19,97,803,6.9,12.0,0.0,-12.0,Average
2719,Far from Heaven,2002-09-01,107,144,6.9,13.5,29.027914,15.527913999999999,Average
2720,Hot Tub Time Machine 2,2015-02-20,93,354,5.0,14.0,12.314651,-1.6853490000000004,Average
2721,Quills,2000-11-22,124,128,6.8,13.5,7.060876,-6.439124,Average
2722,Seven Psychopaths,2012-09-07,110,1206,6.7,15.0,19.422261,4.422260999999999,Average
2723,The Caveman's Valentine,2001-01-19,105,27,6.0,0.0,0.0,0.0,Average
2724,Downfall,2004-09-08,156,1037,7.7,18.33975,92.18091,73.84116,Good
2725,The Sea Inside,2004-09-03,125,219,7.2,12.806,38.535221,25.729221000000003,Good
2726,Under the Skin,2014-03-14,108,1102,6.0,13.3,5.380251,-7.919749,Average
2727,"Good Morning, Vietnam",1987-12-23,121,642,7.1,13.0,123.92237,110.92237,Good
2728,The Last Godfather,2010-12-29,100,7,4.7,13.4,16.7,3.299999999999999,Poor
2729,Justin Bieber: Never Say Never,2011-02-11,105,154,4.8,13.0,98.441954,85.441954,Poor
2730,Black Swan,2010-12-02,108,4430,7.3,13.0,327.803731,314.803731,Good
2731,The Godfather: Part II,1974-12-20,200,3338,8.3,13.0,47.542841,34.542841,Good
2732,Save the Last Dance,2001-01-12,112,352,6.3,13.0,91.038276,78.038276,Average
2733,A Nightmare on Elm Street 4: The Dream Master,1988-08-19,99,281,5.8,7.0,72.5,65.5,Average
2734,Miracles from Heaven,2016-03-17,117,186,6.7,16.0,77.0,61.0,Average
2735,"Dude, Where’s My Car?",2000-12-15,83,509,5.2,13.0,73.180723,60.180723,Average
2736,Young Guns,1988-08-12,107,258,6.6,13.0,44.726644,31.726644,Average
2737,St. Vincent,2014-10-09,102,763,7.1,13.0,54.837234,41.837234,Good
2738,About Last Night,2014-02-14,100,210,6.0,12.5,49.002684,36.502684,Average
2739,10 Things I Hate About You,1999-03-30,97,1701,7.3,16.0,53.478166,37.478166,Good
2740,The New Guy,2002-05-10,88,151,5.7,13.0,0.0,-13.0,Average
2741,National Lampoon's Loaded Weapon 1,1993-02-04,84,157,5.7,0.0,0.0,0.0,Average
2742,The Shallows,2016-06-24,86,1567,6.2,17.0,119.100758,102.100758,Average
2743,The Butterfly Effect,2004-01-22,113,2060,7.3,13.0,96.060858,83.060858,Good
2744,Snow Day,2000-02-11,89,51,4.8,0.0,0.0,0.0,Poor
2745,This Christmas,2007-11-27,117,29,7.1,13.0,0.0,-13.0,Good
2746,Baby Geniuses,1999-03-12,97,75,3.3,12.0,36.450736,24.450736,Poor
2747,The Big Hit,1998-04-24,91,109,6.1,13.0,27.007143,14.007143,Average
2748,Harriet the Spy,1996-07-10,100,46,5.7,12.0,0.0,-12.0,Average
2749,Child's Play 2,1990-11-09,84,308,5.8,13.0,35.763605,22.763605,Average
2750,No Good Deed,2014-09-10,83,181,5.6,13.2,53.830415,40.630415,Average
2751,The Mist,2007-11-21,126,1399,6.7,18.0,57.09619,39.09619,Average
2752,Ex Machina,2015-01-21,108,4737,7.6,15.0,36.869414,21.869414,Good
2753,Being John Malkovich,1999-09-30,112,1101,7.3,13.0,22.863596,9.863596000000001,Good
2754,Two Can Play That Game,2001-09-07,90,17,6.6,6.0,0.0,-6.0,Average
2755,Earth to Echo,2014-06-14,89,290,5.7,13.0,45.3,32.3,Average
2756,Crazy/Beautiful,2001-06-29,99,96,6.6,13.0,16.929123,3.9291230000000006,Average
2757,Letters from Iwo Jima,2006-12-19,141,541,7.2,19.0,68.673228,49.673227999999995,Good
2758,The Astronaut Farmer,2006-10-15,104,123,6.2,13.0,11.130889,-1.8691110000000002,Average
2759,Woo,1998-05-08,84,10,5.5,13.0,8.026971,-4.973029,Average
2760,Room,2015-10-16,117,2757,8.1,6.0,35.401758,29.401758,Good
2761,Dirty Work,1998-06-12,82,66,6.5,0.0,0.0,0.0,Average
2762,Serial Mom,1994-04-13,95,135,6.4,13.0,7.820688,-5.179312,Average
2763,Dick,1999-08-04,94,67,5.7,13.0,27.5,14.5,Average
2764,Light It Up,1999-11-04,99,7,6.6,0.0,0.0,0.0,Average
2765,54,1998-08-28,106,135,5.5,13.0,16.757163,3.7571629999999985,Average
2766,Bubble Boy,2001-08-24,84,163,5.1,0.0,0.0,0.0,Average
2767,Birthday Girl,2001-09-06,93,103,6.1,13.0,0.0,-13.0,Average
2768,21 & Over,2013-03-01,93,737,5.7,13.0,48.065672,35.065672,Average
2769,"Paris, je t'aime",2006-05-16,120,207,6.8,13.0,4.857367,-8.142633,Average
2770,Resurrecting the Champ,2007-06-14,112,60,5.9,0.0,0.0,0.0,Average
2771,Admission,2013-03-21,107,304,5.4,13.0,18.0,5.0,Average
2772,The Widow of Saint-Pierre,2000-01-01,112,11,6.7,0.0,0.0,0.0,Average
2773,Chloe,2009-03-25,96,498,5.9,15.0,8.459458,-6.540542,Average
2774,Faithful,1996-04-03,91,4,4.8,13.0,9.7899,-3.2101000000000006,Poor
2775,Find Me Guilty,2006-03-16,125,138,6.5,13.0,2.636637,-10.363363,Average
2776,The Perks of Being a Wallflower,2012-09-20,102,2968,7.7,13.0,33.4,20.4,Good
2777,Excessive Force,1993-05-14,87,10,4.5,3.0,1.2,-1.8,Poor
2778,Infamous,2006-11-16,110,60,6.4,13.0,1.15133,-11.84867,Average
2779,The Claim,2000-12-29,120,17,5.6,0.0,0.0,0.0,Average
2780,The Vatican Tapes,2015-07-24,91,243,4.6,13.0,1.784763,-11.215237,Poor
2781,Attack the Block,2011-05-12,88,733,6.3,14.350531,3.964682,-10.385849,Average
2782,In the Land of Blood and Honey,2011-12-23,127,45,5.8,10.0,0.303877,-9.696123,Average
2783,The Call,2013-03-14,94,1257,6.6,13.0,68.572378,55.572378,Average
2784,Operation Chromite,2016-07-27,110,29,5.8,0.0,0.0,0.0,Average
2785,The Crocodile Hunter: Collision Course,2002-07-26,90,34,5.3,0.0,33.082548,33.082548,Average
2786,I Love You Phillip Morris,2009-01-18,98,503,6.4,13.0,10.652035,-2.3479650000000003,Average
2787,Quest for Fire,1981-12-15,100,109,7.1,12.0,55.260558,43.260558,Good
2788,Antwone Fisher,2002-12-19,120,137,6.7,12.5,23.367586,10.867586,Average
2789,The Emperor's Club,2002-11-22,108,96,6.9,0.0,0.0,0.0,Average
2790,True Romance,1993-09-09,120,749,7.5,12.5,12.281551,-0.21844899999999967,Good
2791,Womb,2010-07-15,111,92,5.9,3.1,0.0,-3.1,Average
2792,Glengarry Glen Ross,1992-09-15,100,323,7.5,12.5,10.725228,-1.7747720000000005,Good
2793,The Killer Inside Me,2010-02-19,109,173,6.0,13.0,0.0,-13.0,Average
2794,Cat People,1982-04-02,118,94,6.0,0.0,0.0,0.0,Average
2795,Sorority Row,2009-09-09,101,177,5.4,12.5,27.20612,14.706119999999999,Average
2796,The Prisoner of Zenda,1937-09-03,101,11,8.4,0.0,0.0,0.0,Good
2797,Lars and the Real Girl,2007-10-12,106,509,7.1,12.0,11.293663,-0.7063369999999995,Good
2798,The Boy in the Striped Pyjamas,2008-05-07,94,1451,7.7,12.5,20.416563,7.916563,Good
2799,Dancer in the Dark,2000-05-17,140,377,7.6,12.8,40.031879,27.231879000000003,Good
2800,Oscar and Lucinda,1997-12-31,132,25,6.2,0.0,0.0,0.0,Average
2801,The Funeral,1996-01-26,99,31,7.3,12.5,1.227324,-11.272676,Good
2802,Solitary Man,2009-09-07,90,84,5.8,15.0,5.024782,-9.975218,Average
2803,Machete,2010-09-01,105,1150,6.3,20.0,31.327899,11.327898999999999,Average
2804,Casino Jack,2010-09-16,108,94,6.0,12.5,1.083683,-11.416317,Average
2805,The Land Before Time,1988-11-18,69,640,7.0,12.3,84.460846,72.160846,Good
2806,Tae Guk Gi: The Brotherhood of War,2004-02-05,140,133,7.4,0.0,1.5e-05,1.5e-05,Good
2807,The Perfect Game,2010-04-01,118,30,6.3,12.5,3.878993,-8.621007,Average
2808,The Exorcist,1973-12-26,122,2005,7.5,8.0,441.306145,433.306145,Good
2809,Jaws,1975-06-18,124,2542,7.5,7.0,470.654,463.654,Good
2810,American Pie,1999-07-09,95,2296,6.4,11.0,235.483004,224.483004,Average
2811,Ernest & Celestine,2012-12-12,78,142,7.6,12.516654,8.10916,-4.407494000000002,Good
2812,The Golden Child,1986-12-12,94,304,5.6,25.0,79.817939,54.817938999999996,Average
2813,Think Like a Man,2012-04-16,122,281,6.9,12.0,96.070507,84.070507,Average
2814,Barbershop,2002-04-01,102,137,6.2,12.0,75.781642,63.781642000000005,Average
2815,Star Trek II: The Wrath of Khan,1982-06-03,113,675,7.3,12.0,96.8,84.8,Good
2816,Ace Ventura: Pet Detective,1994-02-04,86,1648,6.4,15.0,107.217396,92.217396,Average
2817,WarGames,1983-06-03,114,504,7.0,12.0,79.567667,67.567667,Good
2818,Witness,1985-02-08,113,375,7.0,12.0,68.706993,56.706993,Good
2819,Act of Valor,2012-02-24,110,417,6.3,12.0,81.272766,69.272766,Average
2820,Step Up,2006-08-11,104,1060,6.7,12.0,114.194847,102.194847,Average
2821,Beavis and Butt-Head Do America,1996-12-15,81,168,6.5,12.0,0.0,-12.0,Average
2822,Jackie Brown,1997-12-24,154,1514,7.3,12.0,39.673162,27.673161999999998,Good
2823,Harold & Kumar Escape from Guantanamo Bay,2008-04-25,107,497,6.2,12.0,43.493123,31.493122999999997,Average
2824,Chronicle,2012-02-01,84,1935,6.6,15.0,145.0,130.0,Average
2825,Yentl,1983-11-18,132,51,6.2,12.0,30.4,18.4,Average
2826,Time Bandits,1981-07-13,116,249,6.6,5.0,42.365581,37.365581,Average
2827,Crossroads,2002-02-15,93,158,4.7,12.0,61.14103,49.14103,Poor
2828,Project X,2012-03-01,88,1564,6.5,12.0,100.0,88.0,Average
2829,Patton,1970-01-25,172,323,7.3,12.0,89.8,77.8,Good
2830,One Hour Photo,2002-08-21,96,435,6.6,12.0,52.223306,40.223306,Average
2831,Quarantine,2008-10-10,89,339,5.5,12.0,40.855419,28.855418999999998,Average
2832,The Eye,2008-02-01,98,281,5.5,12.0,56.309766,44.309766,Average
2833,Johnson Family Vacation,2004-04-07,97,30,4.7,12.0,31.179516,19.179516,Poor
2834,How High,2001-12-21,93,218,6.3,12.0,31.155435,19.155435,Average
2835,The Muppet Christmas Carol,1992-12-10,85,212,7.2,0.0,27.281507,27.281507,Good
2836,Frida,2002-08-29,123,383,7.3,12.0,56.298474,44.298474,Good
2837,Katy Perry: Part of Me,2012-06-28,93,85,6.5,12.0,32.726956,20.726956,Average
2838,The Fault in Our Stars,2014-05-16,125,3759,7.6,12.0,307.166834,295.166834,Good
2839,Rounders,1998-09-11,121,439,6.9,12.0,22.921898,10.921897999999999,Average
2840,Top Five,2014-12-12,102,210,6.3,0.0,25.434291,25.434291,Average
2841,Prophecy,1979-01-01,102,25,5.4,12.0,54.0,42.0,Average
2842,Stir of Echoes,1999-09-10,99,330,6.5,12.0,21.133087,9.133087,Average
2843,Philomena,2013-11-01,98,579,7.4,12.0,100.129872,88.129872,Good
2844,The Upside of Anger,2005-01-23,118,72,6.4,0.0,0.0,0.0,Average
2845,The Boys from Brazil,1978-10-05,125,101,6.6,0.0,0.0,0.0,Average
2846,Aquamarine,2006-03-03,104,364,5.8,12.0,23.006849,11.006848999999999,Average
2847,Paper Towns,2015-06-18,109,1937,6.1,12.0,85.5123,73.5123,Average
2848,My Baby's Daddy,2004-01-09,86,15,4.3,0.0,5.1e-05,5.1e-05,Poor
2849,Nebraska,2013-09-21,115,636,7.4,12.0,17.654912,5.6549119999999995,Good
2850,Tales from the Crypt: Demon Knight,1995-01-13,92,94,6.7,0.0,0.0,0.0,Average
2851,Max Keeble's Big Move,2001-10-05,86,33,5.4,12.0,17.292381,5.292380999999999,Average
2852,Young Adult,2011-12-16,94,364,5.6,12.0,22.939027,10.939027,Average
2853,Crank,2006-08-31,88,1151,6.6,12.0,42.931041,30.931041,Average
2854,Def Jam's How to Be a Player,1997-08-06,93,8,5.3,0.0,13.960203,13.960203,Average
2855,Living Out Loud,1998-10-30,100,11,5.3,12.0,12.90279,0.9027899999999995,Average
2856,Just Wright,2010-05-14,100,99,6.1,0.0,21.520719,21.520719,Average
2857,Rachel Getting Married,2008-10-03,113,163,6.1,0.0,0.0,0.0,Average
2858,The Postman Always Rings Twice,1981-03-20,122,110,6.4,12.0,0.0,-12.0,Average
2859,Girl with a Pearl Earring,2003-08-31,101,377,6.4,0.0,31.466789,31.466789,Average
2860,Das Boot,1981-09-16,149,613,7.9,14.0,85.0,71.0,Good
2861,Sorority Boys,2002-03-22,93,47,4.6,12.0,0.0,-12.0,Poor
2862,About Time,2013-08-16,123,2067,7.8,0.0,87.100449,87.100449,Good
2863,House of Flying Daggers,2004-05-19,119,439,7.1,0.0,92.863945,92.863945,Good
2864,Arbitrage,2012-09-14,100,294,6.1,12.0,35.485056,23.485056,Average
2865,Project Almanac,2015-01-30,106,933,6.4,12.0,32.248241,20.248241,Average
2866,Cadillac Records,2008-12-05,109,86,6.9,12.0,0.0,-12.0,Average
2867,Screwed,2000-05-12,81,23,4.9,0.0,0.0,0.0,Poor
2868,Fortress,1992-09-30,95,168,5.7,8.0,6.739141,-1.260859,Average
2869,For Your Consideration,2006-11-22,86,43,5.9,12.0,5.542025,-6.457975,Average
2870,Celebrity,1998-09-07,113,111,6.0,0.0,0.0,0.0,Average
2871,Running with Scissors,2006-10-27,116,78,5.8,12.0,6.754898,-5.245102,Average
2872,From Justin to Kelly,2003-06-20,90,23,3.0,12.0,4.922166,-7.077834,Poor
2873,Girl 6,1996-03-22,108,16,5.7,12.0,4.939939,-7.060061,Average
2874,In the Cut,2003-09-09,119,89,4.6,12.0,2.3e-05,-11.999977,Poor
2875,Two Lovers,2008-11-19,110,154,6.6,12.0,3.148182,-8.851818,Average
2876,Last Orders,2001-09-10,109,22,6.0,0.0,0.0,0.0,Average
2877,The Host,2006-07-27,119,537,6.7,11.0,88.489643,77.489643,Average
2878,The Pursuit of D.B. Cooper,1981-11-13,100,4,6.8,0.0,0.0,0.0,Average
2879,Ravenous,1999-03-16,100,141,6.9,12.0,0.0,-12.0,Average
2880,Charlie Bartlett,2008-02-22,97,225,6.5,12.0,0.0,-12.0,Average
2881,The Great Beauty,2013-05-21,142,720,7.3,12.4,8.371085,-4.028915,Good
2882,The Dangerous Lives of Altar Boys,2002-06-14,104,53,6.4,0.0,0.0,0.0,Average
2883,Stoker,2013-02-28,99,882,6.5,12.0,12.077441,0.07744100000000032,Average
2884,2046,2004-05-20,129,206,6.9,12.0,19.271312,7.271312000000002,Average
2885,Married Life,2007-09-12,90,38,6.1,12.0,0.0,-12.0,Average
2886,Duma,2005-04-22,100,41,6.9,12.0,0.0,-12.0,Average
2887,Ondine,2009-09-14,111,84,6.5,12.0,1.644755,-10.355245,Average
2888,Brother,2000-09-09,114,107,6.8,12.0,15.25,3.25,Average
2889,Welcome to Collinwood,2002-05-24,86,50,6.2,1.2,0.0,-1.2,Average
2890,Critical Care,1997-10-31,107,9,6.1,0.0,0.0,0.0,Average
2891,The Life Before Her Eyes,2007-09-08,90,88,6.1,8.0,0.0,-8.0,Average
2892,Darling Companion,2012-04-20,103,22,5.3,0.0,0.0,0.0,Average
2893,Trade,2007-01-23,120,67,6.8,12.0,0.0,-12.0,Average
2894,Fateless,2005-02-10,140,28,6.5,0.0,0.0,0.0,Average
2895,Breakfast of Champions,1999-02-13,110,28,5.2,12.0,0.0,-12.0,Average
2896,"A Woman, a Gun and a Noodle Shop",2009-12-11,95,13,4.8,0.0,0.0,0.0,Poor
2897,Cypher,2002-10-01,95,192,6.7,7.5,0.0,-7.5,Average
2898,City of Life and Death,2009-04-22,132,55,7.6,12.0,10.652498,-1.3475020000000004,Good
2899,Legend of a Rabbit,2011-01-01,89,3,3.0,19.0,2.57,-16.43,Poor
2900,Space Battleship Yamato,2010-12-01,131,59,6.3,12.0,11.212294,-0.787706,Average
2901,5 Days of War,2011-04-14,113,62,5.8,20.0,0.017479,-19.982521,Average
2902,Triangle,2009-10-16,99,612,6.9,12.0,0.0,-12.0,Average
2903,10 Days in a Madhouse,2015-11-20,111,5,4.3,1.2,0.0,-1.2,Poor
2904,Heaven is for Real,2014-04-16,99,229,6.0,12.0,101.332962,89.332962,Average
2905,Snatch,2000-09-01,103,2912,7.7,10.0,83.557872,73.557872,Good
2907,Pet Sematary,1989-04-21,103,407,6.4,11.5,57.469467,45.969467,Average
2908,Madadayo,1993-04-17,134,20,7.5,0.0,0.0,0.0,Good
2909,The Cry of the Owl,2009-02-07,101,29,5.5,11.5,0.0,-11.5,Average
2910,A Tale of Three Cities,2015-08-28,130,5,6.3,0.0,0.0,0.0,Average
2911,Gremlins,1984-06-07,106,1596,6.9,11.0,153.083102,142.083102,Average
2912,Star Wars,1977-05-25,121,6624,8.1,11.0,775.398007,764.398007,Good
2913,Dirty Grandpa,2016-01-21,102,1406,5.7,11.5,94.073028,82.573028,Average
2914,Doctor Zhivago,1965-12-22,197,247,7.4,11.0,111.858363,100.858363,Good
2915,Trash,2014-10-09,112,242,7.1,0.0,0.0,0.0,Good
2916,High School Musical 3: Senior Year,2008-10-22,116,821,6.2,0.0,0.0,0.0,Average
2917,The Fighter,2010-12-17,116,1486,7.2,25.0,93.617009,68.617009,Good
2918,Jackass Number Two,2006-09-22,95,298,6.4,11.0,72.778712,61.778712,Average
2919,My Cousin Vinny,1992-03-13,120,384,7.3,11.0,64.088552,53.08855200000001,Good
2920,If I Stay,2014-08-21,106,1368,7.3,11.0,78.874843,67.874843,Good
2921,Drive Hard,2014-05-26,96,74,3.9,12.0,0.0,-12.0,Poor
2922,Major League,1989-02-16,107,217,6.6,11.0,49.797148,38.797148,Average
2923,St. Trinian's,2007-12-21,101,142,5.6,0.0,0.0,0.0,Average
